line,start_time,end_time,text
302,"00:16:43,179","00:16:46,048",It's a volcano!
303,"00:16:48,284","00:16:49,484",That's what I said.
304,"00:16:49,618","00:16:50,752","well, you call that an excuse?"
305,"00:16:50,887","00:16:52,221",We're headed right for it.
306,"00:16:59,594","00:17:00,795",We have to go left.
307,"00:17:01,230","00:17:04,166","Wrong way, wrong way,
wrong way, wrong way."
308,"00:17:05,634","00:17:06,768",I said left.
309,"00:17:06,903","00:17:08,371","- That was left.
- The other left."
310,"00:17:08,503","00:17:10,505","- This is all your fault.
- My fault?"
311,"00:17:10,639","00:17:12,841","Why didn't you use
your ""animal magnetism""?"
312,"00:17:12,975","00:17:16,411","I'll use it later.
Right now, run!"
313,"00:17:23,219","00:17:25,553","Don't breathe, Digg,
Digg, don't breathe."
314,"00:17:27,722","00:17:29,658","- Whoa, whoa!
- Here we go."
315,"00:17:29,791","00:17:31,360",Sorry!
316,"00:17:31,493","00:17:32,761","- Get off!
- I'm trying."
317,"00:17:32,895","00:17:35,131","- I'm hatched already.
- That tickles."
318,"00:17:35,264","00:17:37,133","- Stop.
- You stop!"
319,"00:17:37,266","00:17:40,702","No, we have to stop. Now!"
320,"00:17:48,311","00:17:50,545","Whoa, whoa,
oh, whoa!"
321,"00:17:52,681","00:17:54,116",Pop it!
322,"00:18:02,191","00:18:03,558",We're doomed!
323,"00:18:03,692","00:18:06,195","You gotta admit,
that's some thick Goola Juice."
324,"00:18:07,662","00:18:09,165","Oh, my tummy."
325,"00:18:13,102","00:18:14,536",You did it!
326,"00:18:18,307","00:18:19,874",Hold on.
327,"00:18:26,115","00:18:28,951","We make it thick,
so it'll stick."
328,"00:18:40,429","00:18:41,863",Ah!
329,"00:18:52,507","00:18:55,744","You saved us.
You saved me."
330,"00:18:55,878","00:18:58,847","Yeah, well,
don't mention it, to anyone."
331,"00:18:58,981","00:19:00,682","We wouldn't want
people to talk."
332,"00:19:00,815","00:19:03,085",Does this mean we're friends?
333,"00:19:03,219","00:19:05,254","You see anybody
else around here?"
334,"00:19:06,222","00:19:07,456","No, sir."
335,"00:19:07,589","00:19:10,226","Now, let's find a way
outta here."
336,"00:19:10,359","00:19:12,094",Short and sweet.
337,"00:19:14,997","00:19:17,967","Bubble burst, trapped
inside volcano, send help."
338,"00:19:28,543","00:19:29,778","""And food?"
339,"00:19:30,146","00:19:32,481","""Preferably apple flaps,
Fruity Jacks, and a juice chaser"
340,"00:19:32,614","00:19:34,549","""if you have room,
over and out."
341,"00:19:36,886","00:19:38,888","""PS, a fruit tart
would be nice, too."""
342,"00:19:40,956","00:19:43,658","Go quick before he asks
to see the chef."
343,"00:19:45,827","00:19:47,762","Hey, what's your name anyway?"
344,"00:19:47,897","00:19:50,598","You can call me Digg,
or you can call me Pig."
345,"00:19:50,732","00:19:52,001","Now you can call me P or D,"
346,"00:19:52,134","00:19:53,635","or double-wide on the side,"
347,"00:19:53,768","00:19:55,570","but don't you ever
call me late for dinner!"
348,"00:19:55,703","00:19:58,107","Ah, I had to ask.
Somebody, save me."
349,"00:20:05,181","00:20:07,283","Hey, you mind
turning that down?"
350,"00:20:07,416","00:20:08,583",We're lost.
351,"00:20:10,086","00:20:11,719","That's a perfect way
to get found."
352,"00:20:13,822","00:20:15,157",This way!
