line,start_time,end_time,text
415,"00:33:22,751","00:33:23,877",It was you who spoke.
416,"00:33:26,296","00:33:28,173",You woke me.
417,"00:33:28,256","00:33:30,425","I didn't have a choice. I'd
be dead if it hadn't worked."
418,"00:33:30,508","00:33:32,260","The men in my tomb,
they were your enemies?"
419,"00:33:32,344","00:33:34,596","- Yes.
- Then your enemies are vanquished,"
420,"00:33:34,679","00:33:36,598","condemned to the eternal sleep
of the damned."
421,"00:33:36,681","00:33:39,121","Actually, we still have a lot of
enemies that need vanquishing."
422,"00:33:39,184","00:33:40,936",Then destroy them.
423,"00:33:41,019","00:33:43,146","Intergang have guns and
flybikes and eternium rockets."
424,"00:33:43,230","00:33:44,230",We have my mom.
425,"00:33:45,899","00:33:47,317",Prove your strength.
426,"00:33:47,400","00:33:49,040","Destroy your enemy
and all he cares about."
427,"00:33:49,069","00:33:50,362","Make him beg for mercy,"
428,"00:33:50,445","00:33:52,364","but deny it
until his final breath."
429,"00:33:52,447","00:33:54,199","Interesting, okay?"
430,"00:33:54,282","00:33:55,867","I appreciate
what you did for me,"
431,"00:33:55,951","00:33:59,120","but I do not want you
teaching my son violence."
432,"00:34:00,413","00:34:02,123",I understand.
433,"00:34:02,207","00:34:04,227","You want his father
to teach him violence."
434,"00:34:04,251","00:34:06,091","- Gross, that's my brother.
- That's my sister."
435,"00:34:06,169","00:34:08,255","- His father's dead.
- I'm sorry."
