line,start_time,end_time,text
320,"00:14:28,327","00:14:30,329",There goes my back.
321,"00:14:30,412","00:14:33,207","Oh! Charley horse. Oh, God.
Two charley horses."
322,"00:14:33,290","00:14:35,292","Hey. Stop right there.
You put my boyfriend down."
323,"00:14:35,375","00:14:36,919","Tell us who you are
and what you want."
324,"00:14:37,002","00:14:39,838","-Ow.
-Hey. What up?"
325,"00:14:39,922","00:14:41,465","You're right.
Totally rude of me."
326,"00:14:41,548","00:14:42,841",Didn't introduce myself.
327,"00:14:42,925","00:14:45,052",I'm Branch's brother.
328,"00:14:45,135","00:14:46,220",What?
329,"00:14:48,263","00:14:50,766","Ooh, drama! Corn me, Dinkles."
330,"00:14:52,935","00:14:54,019",Correction:
331,"00:14:54,102","00:14:56,146","Used to be my brother.
Not anymore."
332,"00:14:56,230","00:14:58,273","Hey, um, remember earlier"
333,"00:14:58,357","00:15:00,484","when I said you should open up
to me and be real?"
334,"00:15:00,567","00:15:01,401",Well--
335,"00:15:01,485","00:15:02,569","You could've started
by telling me"
336,"00:15:02,653","00:15:03,737",you had a secret brother!
337,"00:15:03,820","00:15:06,198","-Former brother.
-That's not how DNA works!"
338,"00:15:06,281","00:15:07,407","Dad, did you know about this?"
339,"00:15:07,491","00:15:11,328","Huh? What would I know
about secret family members?"
340,"00:15:13,372","00:15:15,040","Oh, my gosh.
I was being so rude."
341,"00:15:15,123","00:15:16,834","I've never met anyone
from Branch's family before."
342,"00:15:16,917","00:15:18,043","I'm Poppy,
Branch's girlfriend."
343,"00:15:18,126","00:15:20,003","Should we hug, fist-bump,
smile and wave for now"
344,"00:15:20,087","00:15:21,463","and see where
the night takes us?"
345,"00:15:21,547","00:15:22,840",All of the above.
346,"00:15:22,923","00:15:24,007","Wait, I know you."
347,"00:15:24,091","00:15:25,676",You're the guy from BroZone!
348,"00:15:25,759","00:15:27,386","We were just listening
to them."
349,"00:15:27,469","00:15:28,637","Yeah, BroZone!"
350,"00:15:28,720","00:15:30,389","Wait. Wait, wait, wait.
Don't tell me, um…"
351,"00:15:30,472","00:15:31,765","Okay, well,
you're not the heartthrob."
352,"00:15:31,849","00:15:33,058","Well, that's your opinion. I--"
353,"00:15:33,141","00:15:34,434","The fun one?
No, you're kind of uptight."
354,"00:15:34,518","00:15:35,477",Uptight?
355,"00:15:35,561","00:15:36,937","Hmm.
Not the sensitive one either."
356,"00:15:37,020","00:15:38,272","Okay, a lot of assumptions"
357,"00:15:38,355","00:15:40,023","for someone
you just met 30 seconds ago--"
358,"00:15:40,107","00:15:42,359","Oh, oh! I've got it.
You're John Dory."
359,"00:15:42,442","00:15:43,735","-The leader.
-The old one!"
360,"00:15:45,153","00:15:47,823","Uh, sorry to interrupt, but we
lose the venue at 11:00, so--"
361,"00:15:47,906","00:15:50,075","Shh, I'm trying to listen.
Very hot gossip."
362,"00:15:50,158","00:15:53,996","So, if-- if you're
Branch's bro, then that means"
363,"00:15:54,079","00:15:55,664","that all the other
BroZone bros"
364,"00:15:55,747","00:15:57,666",are Branch's bros too.
365,"00:15:57,749","00:16:00,836","Branch,
how come you never told me?"
366,"00:16:00,919","00:16:02,212",Because it's complicated.
367,"00:16:02,296","00:16:03,505","Oh, sweetie."
368,"00:16:03,589","00:16:06,091","'Cause you weren't
in the band."
369,"00:16:06,175","00:16:07,885","Branch was in the band
all right."
370,"00:16:07,968","00:16:09,761","What? No way.
Which one was he?"
371,"00:16:09,845","00:16:11,722","-Bitty B.
-Bitty B?"
372,"00:16:11,805","00:16:13,015","No, that's impossible."
373,"00:16:13,098","00:16:14,933","-Bitty B had glasses.
-Oh, and a diaper."
374,"00:16:15,017","00:16:19,104",And a falsetto made of gold.
375,"00:16:19,188","00:16:20,355",Not that anyone cared.
376,"00:16:20,439","00:16:21,690",But that's all in the past.
377,"00:16:21,773","00:16:23,358","Because they stopped
being my brothers"
378,"00:16:23,442","00:16:26,069","the day they walked out on me
and never came back."
379,"00:16:26,153","00:16:27,988","Whoa, whoa, whoa.
That's not fair, Branch."
